1044 337,298322
4443 4578,20033
1617 2683 27057,173918
1048 1245 15835 1892,231514
14231 21788 354 89351,379794
1849 2685 707609 757,726048
30844 312850 758 9642,116209
18315 2417 5215 5624,35252
164335 3349,15456
16226 18981 411 8431,152889
4181 79,1892375
14245 3386 6398 9506,41798
1181 1263 13719,144962
28417 61 64 860,2356427
330108 729,126257
46709 842694,146
2151 7949 8492,96246
1443 326,457764
2705 766,91646
2450 9327,15895
12012 15461 1719 633152,81154
20262 36625 53821 79,1893929
1310 21307 38,1862354
11765 7544,5509
1849 32870 42 9692,2016838
18653 23254 50821 701476,4847
17579 41157,3026
1160 1625,88245
17119 300 381,384926
12447 136375 144992 79,1885493
1849 2701,402977
198 30286 4934 58,1576282
1849 74401,359394
1219 1240 1420 8972,100608
2364 3281 4236,207443
3141 599 704,274125
19526 3701,32117
1095 186967,192235
11815 23852 3324 41511,43384
1177 47510,39328
3281 63 66379 7700,1530739
140805 375,116087
106 13061 1849 203415,895378
471232 8082,7350
10633 359 48939 676,251375
63 630 79,2758920
1200 19680 423,277392
1336 3049 37335 3883,77578
11010 2423,42657
106 41 5684,1965231
1337 64791,150850
3033 5227,101135
20282 2799 54675,17202
1460 3542 429,240320
1075 3037 4987,129030
1301 2364 66730,232564
1357 5429 64240 79,1911939
1419 2092 2250 73843,146432
106 35910 60330,583287
3080 95766,4795
4015 4271 5522 8207,40280
15141 186515 283948 48262,527
5138 71166 8501,53490
155883 180 61 67966,1431963
194125 98,1146027
28160 4558 6852 731,153279
1045 19021 2364 2528,192039
110406 1146,27327
12257 40502 665,70241
15006 2086,78198
10853 24008 5836,12007
1168 12286 726,221341
1367 3109,93508
1710 35496 838 926,255075
201 273 6385 80,1709027
1593 9488,87639
69 79,2740974
197 434 9287,652474
16420 1712 328 429,486981
1574 1575 16943 859,162377
12381 879 9505,176849
1057 43 61808,1742671
258711 2685 49,1867291
15136 1891 5985,57440
1008 213 38664 9902,233352
10514 37705 3862 7447,31600
191 438,406263
1903 24660 423 8437,415933
177 4934,417969
1255 1296 1935 877,319245
1849 3710 46888 616046,375334
1524 273 80 83,2467721
1713 17515 2035 58,1422868
3027 429,244769
1910 313307 497908,35199
41 43499 63689,1575183
121553 15942 17079 2209,27196
426 5429 80654,221212
133217 159470 174777 3412,49596
1104 28716 299,297356
2755 6423 89674,28585
1095 1736 184 676,872835
2687 2694 5,5106929
1849 831300,358547
1713 5994,21283
13834 312 7625,273032
1075 739,181175
135 25322 428,535140
192355 23269,95781
148177 315,290671
104 150 855,826464
1095 319913 323,429894
119342 1311 527 63,1619514
2711 47346 631386 77136,22268
21396 31507 3384,9720
2125 21277 3171,18820
489 816,191001
1967 2356,63605
13807 15745 1891 5375,35142
323 603008 6482,362815
2851 7970,31042
2469 3089 434 757,703606
2688 792,121725
2815 57423 68969 8437,131281
2963 63762,10815
7770 9471,18767
18154 213 7197 879,380451
5138 63 67107 79,2767247
2335 2685 3874 6893,449727
28692 5724 7194 879,186033
22574 435 849,710111
3772 6893 8386,283671
13016 1897 53159,100427
16526 3873,40501
12782 226767 39495,2739
11334 15151 39198,6882
222446 270524 4492 46673,38381
1370 198,164762
194 26040 79,2050352
12174 9886,14273
748 756447,109067
25248 326,438912
323 803433,356392
18481 886,157576
1496 1613 32903 45496,49381
2151 39,1428102
2168 23269 9501,146326
1941 347246 5251,13506
1057 4999 598 69,1533125
250 43,1960765
10380 1103 32469 834,95916
1794 34661,10493
29623 62816,1367
384042 586 8875,90240
3759 832,71363
573509 574 700139,104286
109853 423 6051,254386
1263 22413,90010
155782 5588,20997
415087 60281 83,1285565
314 315 4077 4910,620411
1903 2251 434,541950
1076 2200,72027
13090 527,162876
5877 5883 8613,65602
2873 30011 90453,29949
488444 7209 79 86207,1885867
1395 5168 7044 816,133687
2558 792 8020,106253
2163 2641 3033 5821,157334
738 7648,97865
3305 3953 5346,19109
134 18513 2248 33053,266493
187 7806,263527
2338 646,125338
2462 28724 428,254274
392 4994,224955
1774 3979 7348 93291,21549
106 151 80,2147151
12563 2355 8998,38683
323 6482,362814
65225 86130,157
1357 150 4458 64,1696352
2071 81691,14213
205 299 3223 85026,428742
3272 38,1846829
132 1857 429,515455
1214 1337 2372 47510,304129
4777 5845,14222
12975 376 394 49954,473567
1214 78038,120190
23242 31 4443,2077904
477623 83225,154
4696 788,138840
1311 2250 316 4330,342484
135 4043 5106 7866,372734
