15549 2546 5310,89185
2023 763,333106
3754 3890,25713
304 380,569345
7963 981,152323
18 206 3417,5033731
13549 766,233813
1430 1766 1916,278518
103 234 680,1148856
352 3881,378655
1079 126 131249 757,1017258
2944 4911 629,305911
1075 1152,129484
166 256 382 782,1345165
4145 792,120958
1453 763,342599
179 295 417 463,1695492
1384 2283,169140
1668 6008,169253
0 220,14994906
3883 562 68 728,2682520
179 2070 4404 975,851536
1108 2186 4177,94017
1628 722 89148,280253
1559 262 44,3018039
4903 9348,7906
633 709,312321
1526 599,672419
14239 320 353 67,2841381
1035 360 4126 6567,377966
562 696,269190
141149 432 4358,135080
10356 126 5576,880332
5685 629 975,544128
3697 4368 64 8995,2432603
140623 2089 913,141040
18209 4167 4182 60819,103327
286909 8104,2348
3199 5480,126227
348 460,645791
14525 8547,7084
234 462,458594
16 310 763,5189768
1465 2716,49527
11196 1241 254369 3094,76418
27858 28792,18582
1142 2036,58201
318 5 63,16062988
1114 12975 407 55103,273922
16792 3456,23729
409 86768,333846
496 737,366892
14657 2980,68869
269 5182 6173 622,480534
304 343 483 4831,662350
103 360,893238
1075 12889 7716,102455
1241 15845 179433 3130,92288
2897 473,461575
6080 982,148426
181907 5443,8478
115 315260 3675 551,724403
1049 1576 298,242289
59 778,3016245
212 5845,260311
1312 197,620192
210828 345 362,612085
10171 1835 7746 8727,37433
102752 11207 4025 9971,32760
1734 324,211598
109 17 335,5784693
12176 275 62,2695038
205676 85,2802628
3416 47649,10117
274520 35666 4879 859,145352
2336 3967 56206 86786,52983
247 6470 770 862,715928
1225 14437 1601,168305
18 58,6510589
1356 68 8338 84420,2416328
1083 373 4047,489471
1056 232 30547 5802,395241
11010 2064 58 85,4780844
373 870,536979
1265 676,129894
457 7396,207971
11437 628 7688,202686
2114 725,124474
3304 6650 674 866,274746
403 453 4925,605744
28 3807,3316499
1476 23029 67 8881,2360920
1380 85,2826236
373 42 591,3334598
2549 81287 9843,29455
450 5237,217885
48582 769,103390
1026 1099 3827 40091,204567
15795 284,445034
1225 1681 173 636,817318
109 331 3804,1663911
421 8919,249867
2302 32078 52844,9526
1845 2013 795 83080,367617
1548 166 266573,813045
183 2381 4278 691,576612
33 4780,2859164
12830 1845 2766,219701
11565 1197 3526 411129,221553
28 444,3439621
1059 60 632 841,3422402
1107 4901 811 947,569809
15342 764,150688
10495 466 666 9597,492799
59 6245 80088,2825918
10187 263591,5551
103 4439 886,854210
182946 5523,13124
1973 39 58,4353129
1606 1884 45,3046226
1391 17 3653 5281,4570041
100 1065,868511
12405 3399 359 478088,297392
5442 5943 60,3076314
1326 2447 309 359,535029
11 2305,4441414
2313 438,415855
144 68,2658372
1257 1640 183 2945,468232
143 1653 333,1213029
1089 756,252690
12103 1273,110057
351 353,577322
2306 4900,106770
27 586,3178280
429 657,527139
1005 166 1814 85,3542487
102 17 179 18,8466944
1239 2698,86646
102 633,929862
1310 207 359 675,1028785
1814 255,390248
18 231,5047029
18 2710,4765654
176 42 803,3201590
2161 2477 3601 771,387634
146 66 69,4735988
18 2667 496 965,5082611
165 1668 3883 813,772352
3283 452,365435
109 922,1600816
1114 664 9 99,14702122
331 46,2734851
1561 400,336631
2384 591 882,650170
109 142 348,2104735
2072 525 975,519501
232 532,509425
228 4385,353731
416 68,2515269
415 443 72 965,2650713
1273 1576,74000
1225 144,483386
994 996,245703
1601 403,443886
1046 129 786,509132
1570 295 871,769498
26 725 911,3672523
522 975,530535
3283 332,251853
1766 85,2874500
1532 205 2830,485056
126 2763,856796
109 509 5957,1408685
2262 460,218040
325 416,465459
1019 1384 65,2524772
55 599,2560019
1430 363 379,594386
181 8758,1019644
1245 1413 1755,148464
1083 1583 2260 4222,300502
143 466,865627
1192 763,361716
2289 473,463409
2 28,16600663
147 319,588856
496 531,582378
1530 42,2796519
181 1814 850,1199910
1345 258,437558
