2450 5130 624,31
2005 6684,39
1598 2077 764,167
11555 78,119
2618 326,1437
160 60,50
30602 872,13043
1336 582,471
2258 624,2093
185 51,433
1599 51 968,22
246 247,9
247 3792 57,30
1132 1298,125
1144 33 606,476
18 29,368
121 546,360
2 559,1659
1195 2224,32
2736 55,248
582 75,170
1038 2450,322
326 55,3710
198 284 3515,104
124 284,665
1298 4738,3694
2450 512,590
84 85,628
1260 692,226
1260 4489,78
247 4489,245
1259 1584 668,5
196 512,387
4581 4732,3645
1298 1301 284 4427,34
1144 198 4489,65
110 419,17300
1838 3537,75
55 673,264
1598 681,1732
1144 1298 4489 4753,6
1926 3792 636,3406
393 624,1162
2077 268 4364,12
274 624 8898,66
1132 193,38
1144 1242,3923
1259 1584 2,1401
18 3,85
1838 55,784
2433 2593,2702
1132 2,1459
239 4364,337
46 99,285
2036 3424,4563
14816 9527,21
24070 7687,87
12241 38071,5
11638 49860,20
57029 71504,7
2495 25460,42
15557 2717,5
33607 42019,5
2592 30262,16
1501 750,14
3551 3658,50
4796 4798,12
53576 5515,20
21098 8524 87584 89267,8
30038 45260,18
8090 8221,13
4010 50431,8
516 81556,59
18494 45269,6
21230 33508,6
20031 38336,6
33734 455,9
12998 24399,14
16773 7787,8
2478 371,6
2553 6994,6
43838 52025,20
17999 25574,8
33607 9010,5
27337 6060,5
26204 26205 3211,8
21367 43426,10
26665 3368,6
26182 5380,10
4800 72659,26
26588 36001,12
10185 5228,7
13106 13108,9
8710 9480,72
4535 6671,10
4171 8071,23
23975 84298,47
21387 4632,5
31874 43832 5501,6
2926 73075,5
43832 744,48
13377 31188,8
27399 2925,5
20297 3003,16
23554 8544,22
5146 7324,5
36538 44889,9
21710 4943,6
2061 81945,8
17084 29816,9
1497 4197 4198,9
10902 13121,12
2480 8698,15
3090 4274,6
84000 85208,7
32138 3926,6
56582 60489,5
52274 5408,8
30383 59898,5
1444 58535,9
24640 27292,6
32909 4469,5
11062 14132,8
80 81,14
11361 52317,7
3795 53956,10
11429 13856,6
54809 60649,5
26117 47997,5
28592 7097,5
6784 9810,32
20432 20433,5
3054 3055,8
22345 33642,5
16006 23741 34845,5
21464 21485,9
6627 7276,8
21230 33812,6
151 152,14
12698 5179,10
35682 35683,6
21230 33793,7
12590 914,11
19419 33607,42
2121 5683,8
19895 32104 7295,6
59636 6990,19
26888 30424,10
12698 19490,9
42581 60475,6
29681 48105,6
3182 5632,15
10060 12157,7
1028 1029,38
22203 4264,5
21898 65626,16
3003 4620,5
15360 43969,5
4010 4968,6
26693 4990,40
21440 7028,15
3551 3658 82095,5
13587 79593,14
79715 79716,29
33511 33569,10
19028 5012,5
370 372,15
2569 34063,12
54011 86328,5
11677 77768,10
41514 68014,6
9232 9233,95
30383 6806,11
1029 4659,5
19437 25307,5
24031 3069,11
34373 34731,12
52262 7668,7
4809 8509,7
29745 29746,10
23846 5335,16
16791 7983,6
30466 30467,17
34166 8211,6
11110 796,5
52089 5408,16
3172 8278,9
14954 8278,6
1444 33800,5
76188 76192,13
